,post_url,num_comments,num_likes,caption,image_url,is_video
130,https://www.instagram.com/p/CCJDUDhhGYY/,272,44948,"VIEW.S is a collaborative project between leading art and design schools and Zara.
Five Pratt Fashion design students: Juliana Gogol, Allison Piccininni, Emily Stearn, Noelanie Ramos and Fiona Jungmann; have come together, as a team, to design and develop a capsule collection
#zaraviews #zarawoman",https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/106168750_1178233755859527_5907070851715918272_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=V3DyP_JWLe4AX8lpHxe&tp=19&oh=2d537862049d431160476d6f6f4d1bd4&oe=5FBA6074,False
131,https://www.instagram.com/p/CCIb-CfBWwW/,326,60089,"VIEW.S is a collaborative project between leading art and design schools and Zara.
Five Pratt Fashion design students: Juliana Gogol, Allison Piccininni, Emily Stearn, Noelanie Ramos and Fiona Jungmann; have come together, as a team, to design and develop a capsule collection
#zaraviews #zarawoman",https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/106618728_2732119660355617_3338790811377655886_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=OHaDjzvEBwEAX989yxb&_nc_tp=15&oh=c9828cf88c6a1a19e7ed0cfffd23d6d3&oe=5FB8D029,False
132,https://www.instagram.com/p/CCG9aYtBWYT/,248,71977,Beachwear collection @zaraman Thank you @vincent_lacrocq,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/106033583_1435220543533641_1763435508255345581_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=9l1Bzq23rYMAX8q33mP&tp=19&oh=9d44f9205a94d9eb66ff47f92e12f1ff&oe=5FB8F2F2,False
133,https://www.instagram.com/p/CCGgmOvKscE/,216,27920,Beachwear collection @zaraman Thank you @vincent_lacrocq,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/106124712_1158390334519868_2108994590329604519_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ZNwvZ9LtzccAX9pRSi7&_nc_tp=18&oh=e32c793444938008bca98cf72fc0d4a4&oe=5F935690,True
134,https://www.instagram.com/p/CCGInzYBxfP/,221,86396,Beachwear collection @zaraman Thank you @vincent_lacrocq,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/105976688_297371754746342_3629085463912339436_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=lnsAaZznRFIAX86hvsz&tp=19&oh=9aa39692a76e87eb092734cf3c919845&oe=5FBBA97F,False
135,https://www.instagram.com/p/CBtNz2zBuFf/,1668,87417,Mesh heeled sandals #zarawoman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/105976099_297547568294526_6881138859520424382_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=VnDwiCz2hYcAX8zhrfG&_nc_tp=15&oh=af0d8ee786f83de8906238312c7423f4&oe=5FBC1BE8,False
136,https://www.instagram.com/p/CBstnSLBIVM/,496,80772,Jute sole leather espadrilles #zarawoman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/104412753_2656577307933256_3125573783001379799_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=NO1tGzCyMi8AX-7QvAU&_nc_tp=15&oh=cabfb540747f1bc57a748014b68bab65&oe=5FB9F408,False
137,https://www.instagram.com/p/CBsNCMUBbJ5/,306,64575,Vinyl mules with methacrylate heel #zarawoman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/104180575_285080102645081_67714472960779846_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=3DQUxCrC7hkAX_9E62n&_nc_tp=18&oh=aabf7ab865a0de6ea5436c836b0f0111&oe=5FB986E4,False
138,https://www.instagram.com/p/CBTZTnJBq6N/,1846,37990,"The Selby for Zara Coloring Book. Select a drawing at zara.com and colour it in 
Thank you @theselby",https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/103298555_2995370097218159_426185906875118863_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=SZyUH-V_r-4AX-JeOft&tp=19&oh=19ebbe39a67f9fd550fed170f2f4f199&oe=5FB9E917,False
139,https://www.instagram.com/p/CBS_q0kBDHJ/,352,28469,"The Selby for Zara Coloring Book. Select a drawing at zara.com and colour it in 
Thank you @theselby",https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/103670141_206417980406236_1341211608600552511_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=aGCl_t2Z2vkAX_B4t0H&_nc_tp=18&oh=18b06039f062648aa7a4c28b97ade919&oe=5FBAEBD4,False
140,https://www.instagram.com/p/CBSiwJphX9w/,355,46518,"The Selby for Zara Coloring Book. Select a drawing at zara.com and colour it in 
Thank you @theselby",https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/103659229_689210831901870_5137102675067282169_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=HwwYcQLNer0AX8SJOHu&tp=19&oh=ea9a5b279340c4d04ad0df40fd8cc072&oe=5FBB36B2,False
141,https://www.instagram.com/p/CBQ5sYiBDev/,578,68043,Floral print skirt #zarawoman Thank you @___valente,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/103303208_4085959698111381_6515316300799553331_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=hJKa1ctur3YAX8ZpyAq&_nc_tp=15&oh=2b4bfb97d6202357f9d0910149fce8a9&oe=5FB9CA8A,False
142,https://www.instagram.com/p/CBQaT2-hY-t/,577,117596,Satin effect wide leg pants #zarawoman Thank you @___valente,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/102747909_118454776286307_3058186477647281331_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=4LDmcgOBZiIAX_Jvdy-&tp=19&oh=05fd001dab864c1488b1274070fe1719&oe=5FBA6FA3,False
143,https://www.instagram.com/p/CBPuri5h95b/,364,90592,Embroidered eyelet blouse #zarawoman Thank you @___valente,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/103136783_719960732074246_5231143077158688833_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=G0Ky7RB7sToAX-KhzVY&_nc_tp=15&oh=6b2b73efe1da84cbd617af9913923d02&oe=5FB8CEF8,False
144,https://www.instagram.com/p/CBGBM3hhxWJ/,828,66193,Buttoned knit top. Thank you @frejabeha.erichsen #zarawoman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/101691447_891998677985574_7784331826276774435_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=XgAF9x9ZWi4AX_k_MnI&_nc_tp=15&oh=dfa1f41e2d39fd7b7d4b8db4ad8c4e16&oe=5FB9380E,False
145,https://www.instagram.com/p/CBFkhfGhiJM/,590,106102,Buttoned knit top #zarawoman Thank you @frejabeha.erichsen,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/102677245_122054739518750_988394620150427872_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=B6R2deZ5Ar4AX-V82kh&_nc_tp=15&oh=1208d6c9ae7c7e4a6c2575050410749e&oe=5FBB1FFC,False
146,https://www.instagram.com/p/CBD2d6lBzHB/,922,109840,Pleated knit top and skirt #zarawoman Thank you @frejabeha.erichsen,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/102707267_695545644556212_6061991405700345760_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=7dn1cXWAnsUAX-xCBun&_nc_tp=15&oh=9b26789b0dff1ab5747584ff316c842e&oe=5FBBACD4,False
147,https://www.instagram.com/p/CA5y3eXh2gD/,1596,85376,We stand for equality,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/102295249_632203244049434_4979070918780980881_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=iYw0KnvxGLgAX8vHkdm&_nc_tp=15&oh=ece6deccc8bf990c5f47abf216fab62e&oe=5FBBE149,False
148,https://www.instagram.com/p/CA5y1ovhdXV/,3246,85040,We stand for equality,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/82210186_558627281513600_6876657086494378538_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=R3jLkm5boHsAX_AbIMN&_nc_tp=18&oh=43ae33820e584694160b52b0cfc2a66a&oe=5FBA70E5,False
149,https://www.instagram.com/p/CA5yzl7hhvx/,817,84181,We stand for equality,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/101442765_944157332698984_2490949830695720174_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=yMTd4dUDFKEAX_com2S&_nc_tp=15&oh=e727a155075cc0702746d649e738b5f0&oe=5FBA63FD,False
150,https://www.instagram.com/p/CAvZNAYh-NJ/,685,63370,IN FRONT OF. Thank you @jbtalbourdet #zaraman @zaraman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/101149933_257708752118296_3316619967530135368_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Xtk1IaAEx7gAX9lQG4v&tp=19&oh=13a6d7b25bbb4ce996b52f790436a267&oe=5FBC6BFD,False
151,https://www.instagram.com/p/CAu6rmZhgix/,276,41018,IN FRONT OF. Thank you @jamesbrodribb #zaraman @zaraman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/101460090_150066879918881_8412176732174468494_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=yQzdBrvw_qoAX8IIFe1&tp=19&oh=a0cc2ff6718cb5a23b797ab4b4157b07&oe=5FBA7A08,False
152,https://www.instagram.com/p/CAuSQ3cBcNt/,222,48865,IN FRONT OF. Thank you @jamesbrodribb #zaraman @zaraman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/101097095_641534189762687_728962132574886600_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=I24YUDU4NPEAX9xmF2F&tp=19&oh=0ad8702506b86a09e99505c9d767d908&oe=5FBC4C83,False
153,https://www.instagram.com/p/CAs1qY4hVKH/,466,91089,Beachwear collection #zarawoman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/101385841_246817643270268_3687846591041452663_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=FdMpu0UiSCIAX--hbCY&tp=19&oh=dddbae0a9e1771a34fa0ae52981b79ae&oe=5FBA61D7,False
154,https://www.instagram.com/p/CAsXiczhf0R/,275,76823,Beachwear collection #zarawoman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/100868006_2971643169589351_3203419861136554152_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=nYh_h-NCpXQAX-Oa8U3&tp=19&oh=a5e2a30d7006e48a4049debd67ba0bb4&oe=5FB8AA84,False
155,https://www.instagram.com/p/CArvIpDhHJu/,393,88874,Beachwear collection #zarawoman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/100868006_164252765070488_974510342136593103_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=bWCdjQ2SoTIAX-wpAe7&tp=19&oh=2ac7befe233184209d34d41c0673e1f4&oe=5FBC90D6,False
156,https://www.instagram.com/p/CAe8iuLCnk2/,526,23490,"Face to Face 
Benn Northover /3
We tasked actor and director Benn Northover to create a video portrait exploring various sides of his personality. 
Thank you @bennnorthoverdiary @jacknorthovermusic @zaraman #zaraman",https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/98471859_334825404174619_8458127164145058977_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=fP1B1HURlW0AX9Cq2IM&_nc_tp=18&oh=df3be73eb9a7dd4614d5d9780d3fd1c2&oe=5F9312F2,True
157,https://www.instagram.com/p/CAc3M0IiLxz/,222,20925,"Face to Face 
Benn Northover /2
We tasked actor and director Benn Northover to create a video portrait exploring various sides of his personality. 
Thank you @bennnorthoverdiary @jacknorthovermusic @zaraman #zaraman",https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/100620231_245345710065720_6080002926321970216_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=uJdKNozpQBEAX8D4ZzW&_nc_tp=18&oh=00fdfa0e967f26db2beb6cb797423c8a&oe=5F93B120,True
158,https://www.instagram.com/p/CAcYmTui3nu/,185,23395,"Face to Face 
Benn Northover /1
We tasked actor and director Benn Northover to create a video portrait exploring various sides of his personality. 
Thank you @bennnorthoverdiary and @jacknorthovermusic @zaraman #zaraman",https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/98416109_347162382918837_2404756041940675812_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=_3zhRjAOyEcAX9IpoPo&_nc_tp=18&oh=a1e821ef59116546e650c28a3e280e4f&oe=5F932C11,True
159,https://www.instagram.com/p/CAYSmORhdIR/,488,83320,Ruffled jumpsuit dress #zarawoman Thank you @sashakichigina,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/97319158_248675509568885_4963688259643801245_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=yvggVcIDL8sAX-cmdes&_nc_tp=15&oh=c99907b279e4475407006aafdc764338&oe=5FBBBA55,False
160,https://www.instagram.com/p/CAYEGHCBp39/,195,66820,Buttoned poplin shirt #zarawoman Thank you @sashakichigina,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/97963277_724735998336894_2668957112308907311_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=a-z5Rmc6vzwAX8mioi5&_nc_tp=15&oh=f34f5e26b938b01649654be57ed14336&oe=5FB9DA6D,False
161,https://www.instagram.com/p/CAXsgGuBv4v/,319,93258,Satin effect jacquard dress  #zarawoman Thank you @sashakichigina,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/99155129_681135742454664_7735620527828162846_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=KMstkzBRLpYAX_mzMtr&tp=19&oh=d8e7c7cb50446655bdafade85bbccfe1&oe=5FBBD84E,False
162,https://www.instagram.com/p/CATKmSzhjVH/,437,78005,Sport collection for Kids @zarakids #zarakids,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/97521231_279362113221976_1366713548721378762_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=flJZOjiibRoAX-gr5Cx&tp=19&oh=665cecdbdb6b5730d031e356d9a89d14&oe=5FB8C81B,False
163,https://www.instagram.com/p/CASbs-whlLA/,232,70937,Sport collection for Kids @zarakids #zarakids,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/98036407_2302039170105413_7003418543757443109_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=cVuI_Zt48-sAX9br8eU&_nc_tp=15&oh=50ed56258466cdecc7950f42795b72e4&oe=5FB8AED1,False
164,https://www.instagram.com/p/CAR7WDjBjVB/,457,127456,Sport collection for Kids @zarakids #zarakids,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/97182512_2650740058534823_1612811361662613501_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=stFSmCUaT94AX8USaRY&tp=19&oh=74a98d49f695323074113eb8bb693425&oe=5FB9D875,False
165,https://www.instagram.com/p/CAQZwXCBKqV/,198,47289,Spring Summer. Thank you @cara_taylorrr #zarawoman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/98482638_955989488192174_4390197607125327672_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=gX5LAkn6AHEAX89QbqF&_nc_tp=18&oh=1b268fd343a7dfb7b8cf192b71aa12f1&oe=5FB95294,False
166,https://www.instagram.com/p/CAP4Spri0h1/,385,37194,"Spring Summer #zarawoman. Thank you #malgosiabela, @_dilone, @kdhwillems, @abbychampion, @cara_taylorrr, @ajokmadel, @iamhyunjishin @graciehartzel. Thank you @alvarocdc",https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/97291460_119696169733729_7158459515476337178_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=59NBwP0FBsEAX95bDbP&_nc_tp=18&oh=2c3b6424ad5be938534ddc9704c45d34&oe=5F9341BB,True
167,https://www.instagram.com/p/CAPaHCIhlAh/,313,88368,Spring Summer. Thank you #malgosiabela #zarawoman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/97360700_253914535845282_5067479174002734360_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=j55gJ4JRc-wAX9Ollym&_nc_tp=18&oh=4eb594f4705b7a1e2f5c515214dafac7&oe=5FBBA225,False
168,https://www.instagram.com/p/CALXRnABiu8/,495,67807,Knit flapper dress. Thank you @micarganaraz #zarawoman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/96831546_242657893625573_628795324891671612_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=KcVZoLirvCgAX-YsvS9&_nc_tp=15&oh=582837176e76fb9a50eb6b349379f629&oe=5FBBA13D,False
169,https://www.instagram.com/p/CAK7e80BQvQ/,397,69909,Pleated dress with belt. Thank you @micarganaraz #zarawoman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/96574330_1210313795966646_3873612503394866510_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Q2hEB2OlpAAAX_kz9eg&_nc_tp=15&oh=ce0ffeeee98e00cc11608b0219abbf1e&oe=5FBA4AAC,False
170,https://www.instagram.com/p/CAKgplGBxIx/,550,119287,Thank you @micarganaraz #zarawoman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/96580002_147867950117046_8635501204083292184_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Q1MiPT5k1fsAX9hxWg9&_nc_tp=15&oh=d4cd5ab37e7ddeaf607c98cf4b70e701&oe=5FBBF8BF,False
171,https://www.instagram.com/p/CAGNsbXBgnE/,396,105812,Denim dress #zarawoman Thank you @anja_rubik,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/97035381_2642617689342021_1004261314548026835_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=uW-ZoswaF4YAX_iHBkn&_nc_tp=15&oh=a3694dfeb997bc11c8b6987638064c7f&oe=5FBB1B68,False
172,https://www.instagram.com/p/CAFu1bMBe-f/,1009,139372,Ruffled denim dress  #zarawoman Thank you @anja_rubik,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/97248543_551663072388939_4833657629173119164_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=izBzp5ho8OAAX-4qiTL&tp=19&oh=2baaae1ca71d4fe7d0bed29451885b28&oe=5FBC6DB9,False
173,https://www.instagram.com/p/CAFdcsyhX2c/,624,197746,Oversized denim shirt #zarawoman Thank you @anja_rubik,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/96999324_2272900223005552_421611495746998913_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Y0P5hN6572YAX_GasqN&tp=19&oh=f66e375de634bc542e9ba66aad251898&oe=5FBC115D,False
174,https://www.instagram.com/p/B_5V1BthcGl/,602,57877,IN FRONT OF. Thank you @eddiewrey  #zaraman @zaraman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/95871420_570149733632608_5885188809965032578_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=5Lor3kgqB44AX-HpYmF&tp=19&oh=aed9f63edda06b237e067ec7b89d0f21&oe=5FBAA26E,False
175,https://www.instagram.com/p/B_425R7BuTh/,270,71944,IN FRONT OF. Thank you @eddiewrey  #zaraman @zaraman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/95630588_917652065341293_4978020151039621610_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=zce27UHPYyEAX9pSvIG&tp=19&oh=b6840dc1ca596e74e2450c0241c03b9a&oe=5FBB93D0,False
176,https://www.instagram.com/p/B_4LONVBzei/,144,55705,IN FRONT OF. Thank you @eddiewrey  #zaraman @zaraman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/95991536_540262770218007_2902748459424766437_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=7mfIxDtt1GwAX-KstYW&tp=19&oh=6f561db89d28e08d7397ccb70950321d&oe=5FB905C8,False
177,https://www.instagram.com/p/B_2xeKrBCdJ/,400,125596,Jacquard blazer #zarawoman Thank you @frejabeha.erichsen,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/96247000_111637263671083_2155973079256646991_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=HX7ogF3rnW0AX8HYZAA&tp=19&oh=818b1a50266b7d1cdffc15d2dabff5d8&oe=5FB9AEA7,False
178,https://www.instagram.com/p/B_2WTIihNZh/,341,82180,Combination knit cardigan #zarawoman Thank you @frejabeha.erichsen,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/95973876_277353433664032_8987448254427478109_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=LGF_lfc0HB8AX_MTC8x&tp=19&oh=733340a743e735940a8a9fc61e28f59f&oe=5FBC0DA6,False
179,https://www.instagram.com/p/B_16qq1BCi5/,614,108255,Long ribbed dress #zarawoman Thank you @frejabeha.erichsen,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/95557648_706728786732696_4865484276026311464_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=J-P92ZpJ3iAAX-_MK3T&tp=19&oh=bd35ccdfe2e553886f384c1904ad6938&oe=5FBC3DBF,False
180,https://www.instagram.com/p/B_nBvH_Bosf/,535,26804,Poplin shirt dress #zarawoman Thank you @alicemoireau,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/95217879_660172494530644_3090953656076970547_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=ZLUXf8cWqk4AX8lvlDJ&_nc_tp=18&oh=b791a1fa01dbd4ae69fcbf33399e4b74&oe=5F9368A7,True
181,https://www.instagram.com/p/B_mVKwrhEkp/,492,94072,Floral sequinned knit top #zarawoman Thank you @alicemoireau,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/95139025_239388253978881_6394538467092991474_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=k9DqDrlkvCIAX_eXx7w&tp=19&oh=733838bff2980d701d8fb525b0bec24b&oe=5FB9B27C,False
182,https://www.instagram.com/p/B_kj0sohjzy/,249,28392,Spring Summer collection #zarawoman Thank you @alicemoireau,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/95008853_1088519628187486_5782617150624690302_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=EVB2azAvcvgAX-LqUvK&_nc_tp=18&oh=fe2a0c1a417a5a744e339e42f4f8392d&oe=5F93286B,True
183,https://www.instagram.com/p/B_cAwI5BbER/,534,81999,Asymmetric neckline top #zarawoman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/94560174_132971191679958_7384028692824566359_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=XeWt6BMjVCgAX8stTsC&tp=19&oh=f21d708814de3a574052eb30c728da6a&oe=5FBBD6D3,False
184,https://www.instagram.com/p/B_aHqURhHMF/,218,32800,Cut out cropped top #zarawoman Thank you @micarganaraz,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/94658127_1141569899516584_6022906953047343039_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=_DQDcFLq7DkAX-iaTms&_nc_tp=18&oh=92a2bc216aea9888e4fd2028bed104a1&oe=5F932351,True
185,https://www.instagram.com/p/B_ZrwNVhUtA/,222,80926,Asymmetric midi dress #zarawoman Thank you @micarganaraz,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/94580718_180347566403528_8347834433814910680_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=lA1M4PzDg3MAX9Dv2i1&tp=19&oh=e6f9a03bab81dcbe2a1c934110b10770&oe=5FBB8A24,False
186,https://www.instagram.com/p/B_LAgfuB4Gx/,608,85839,"SS20 Campaign. Kids Collection
Photographs: @josholins
Stylist: Karl Templer #KarlTempler
Creative Direction: @fabienbaron
#ss20 #zarakids #zaracampaign @zarakids",https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/93014772_228012011597682_1264368780043101270_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=GhBWw75AoXYAX8kYtVQ&tp=19&oh=61b44dbef1eb6b21275c78f5a96038ea&oe=5FBA60DE,False
187,https://www.instagram.com/p/B_Khgwah3Kl/,177,28855,"SS20 Kids Campaign
Creative Direction: @fabienbaron
Stylist: Karl Templer #KarlTempler
#ss20 #zarakids #zaracampaign @zarakids",https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/93826080_2488401284807274_6130778643646672076_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=7W9C3c4EEloAX_FgtS2&_nc_tp=18&oh=4a377b8a3e46fe26a40d77371beb98b8&oe=5F93A4A3,True
