,MJEVER,MJAGE,MJYFU,MJMFU,MJREC,MJYRTOT,MRTOTFG,MJFQFLG,MRBSTWAY,MRDAYPYR,MRDAYPMO,MRDAYPWK,MJDAY30A,MR30EST
10921,1,19,2019,2,3,993,98,98,93,993,93,93,93,93
10922,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10923,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10924,1,15,9999,99,1,312,98,98,1,999,99,6,27,99
10925,1,14,9999,99,1,364,98,98,1,999,99,7,30,99
10926,1,16,9999,99,2,5,98,98,3,5,99,99,93,93
10927,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10928,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10929,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10930,1,14,9999,99,3,993,98,98,93,993,93,93,93,93
10931,1,10,9999,99,3,993,98,98,93,993,93,93,93,93
10932,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10933,1,23,9999,99,3,993,98,98,93,993,93,93,93,93
10934,1,22,9999,99,2,12,98,98,2,999,1,99,93,93
10935,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10936,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10937,1,22,9999,99,3,993,98,98,93,993,93,93,93,93
10938,1,21,9999,99,2,15,98,98,3,15,99,99,93,93
10939,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10940,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10941,1,9,9999,99,1,156,98,98,1,999,99,3,22,99
10942,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10943,1,16,9999,99,3,993,98,98,93,993,93,93,93,93
10944,1,24,9999,99,2,1,98,98,3,1,99,99,93,93
10945,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10946,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10947,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10948,1,16,2018,5,2,5,98,98,3,5,99,99,93,93
10949,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10950,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10951,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10952,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10953,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10954,1,17,9999,99,3,993,98,98,93,993,93,93,93,93
10955,1,17,9999,99,3,993,98,98,93,993,93,93,93,93
10956,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10957,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10958,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10959,1,18,9999,99,3,993,98,98,93,993,93,93,93,93
10960,1,17,9999,99,3,993,98,98,93,993,93,93,93,93
10961,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10962,1,16,9999,99,2,1,98,98,3,1,99,99,93,93
10963,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10964,1,17,9999,99,3,993,98,98,93,993,93,93,93,93
10965,1,16,2019,6,2,6,98,98,3,6,99,99,93,93
10966,1,16,9999,99,1,52,98,98,1,999,99,1,1,99
10967,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10968,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10969,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10970,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10971,1,14,9999,99,3,993,98,98,93,993,93,93,93,93
10972,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10973,1,15,9999,99,3,993,98,98,93,993,93,93,93,93
10974,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10975,1,20,9999,99,3,993,98,98,93,993,93,93,93,93
10976,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10977,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10978,1,17,9999,99,3,993,98,98,93,993,93,93,93,93
10979,1,15,9999,99,3,993,98,98,93,993,93,93,93,93
10980,1,20,9999,99,3,993,98,98,93,993,93,93,93,93
10981,1,15,9999,99,3,993,98,98,93,993,93,93,93,93
10982,1,23,2019,7,2,8,98,98,3,8,99,99,93,93
10983,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10984,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10985,1,20,9999,99,3,993,98,98,93,993,93,93,93,93
10986,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10987,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10988,1,14,9999,99,3,993,98,98,93,993,93,93,93,93
10989,1,19,9999,99,3,993,98,98,93,993,93,93,93,93
10990,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10991,1,18,2018,9,2,4,98,98,3,4,99,99,93,93
10992,1,14,9999,99,1,364,98,98,1,999,99,7,30,99
10993,1,18,9999,99,3,993,98,98,93,993,93,93,93,93
10994,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10995,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10996,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10997,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10998,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
10999,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11000,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11001,1,17,9999,99,3,993,98,98,93,993,93,93,93,93
11002,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11003,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11004,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11005,1,13,9999,99,1,30,98,98,3,30,99,99,30,99
11006,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11007,1,16,9999,99,3,993,98,98,93,993,93,93,93,93
11008,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11009,1,35,9999,99,3,993,98,98,93,993,93,93,93,93
11010,1,14,9999,99,1,355,2,98,1,999,99,7,20,99
11011,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11012,1,15,9999,99,1,180,98,98,2,999,15,99,20,99
11013,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11014,1,19,9999,99,1,52,98,98,1,999,99,1,5,99
11015,1,18,9999,99,3,993,98,98,93,993,93,93,93,93
11016,1,16,9999,99,3,993,98,98,93,993,93,93,93,93
11017,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11018,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11019,1,15,9999,99,3,993,98,98,93,993,93,93,93,93
11020,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11021,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11022,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11023,1,18,9999,99,1,90,98,98,3,90,99,99,20,99
11024,1,17,9999,99,3,993,98,98,93,993,93,93,93,93
11025,1,16,2019,6,2,3,98,98,13,3,99,99,93,93
11026,1,80,9999,99,3,993,98,98,93,993,93,93,93,93
11027,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11028,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11029,1,13,9999,99,2,36,98,98,2,999,3,99,93,93
11030,1,19,2019,12,2,12,98,98,2,999,1,99,93,93
11031,1,25,2019,3,2,2,98,98,3,2,99,99,93,93
11032,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11033,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11034,1,22,9999,99,3,993,98,98,93,993,93,93,93,93
11035,1,32,2020,2,2,1,98,98,3,1,99,99,93,93
11036,1,16,9999,99,2,5,98,98,3,5,99,99,93,93
11037,1,55,2020,10,1,1,98,98,3,1,99,99,1,99
11038,1,19,9999,99,2,30,98,98,3,30,99,99,93,93
11039,1,17,2019,11,2,1,98,98,3,1,99,99,93,93
11040,1,35,9999,99,3,993,98,98,93,993,93,93,93,93
11041,1,16,9999,99,1,364,98,98,1,999,99,7,30,99
11042,1,14,9999,99,3,993,98,98,93,993,93,93,93,93
11043,1,13,9999,99,1,365,98,98,3,365,99,99,30,99
11044,1,13,9999,99,1,151,98,98,3,151,99,99,8,99
11045,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11046,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11047,1,28,9999,99,3,993,98,98,93,993,93,93,93,93
11048,1,17,9999,99,3,993,98,98,93,993,93,93,93,93
11049,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11050,1,17,9999,99,2,45,98,98,3,45,99,99,93,93
11051,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11052,1,28,9999,99,3,993,98,98,93,993,93,93,93,93
11053,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11054,1,14,9999,99,3,993,98,98,93,993,93,93,93,93
11055,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11056,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11057,1,14,9999,99,2,3,98,98,3,3,99,99,93,93
11058,1,16,9999,99,1,312,98,98,1,999,99,6,28,99
11059,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11060,1,17,9999,99,1,361,2,98,1,999,99,7,26,99
11061,1,994,9994,94,1,312,98,98,1,999,99,6,28,99
11062,1,17,9999,99,3,993,98,98,93,993,93,93,93,93
11063,1,22,9999,99,3,993,98,98,93,993,93,93,93,93
11064,1,13,2019,6,2,1,98,98,3,1,99,99,93,93
11065,1,12,9999,99,1,365,98,98,3,365,99,99,30,99
11066,1,38,9999,99,2,20,98,98,3,20,99,99,93,93
11067,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11068,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11069,1,22,9999,99,2,2,98,98,3,2,99,99,93,93
11070,1,15,9999,99,1,60,98,98,2,999,5,99,15,99
11071,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11072,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11073,1,13,9999,99,2,144,98,98,2,999,12,99,93,93
11074,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11075,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11076,1,16,2018,9,3,993,98,98,93,993,93,93,93,93
11077,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11078,1,7,9999,99,1,160,98,98,3,160,99,99,4,99
11079,1,16,2019,12,1,12,98,98,2,999,1,99,1,99
11080,1,16,9999,99,3,993,98,98,93,993,93,93,93,93
11081,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11082,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11083,1,16,9999,99,3,993,98,98,93,993,93,93,93,93
11084,1,21,9999,99,3,993,98,98,93,993,93,93,93,93
11085,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11086,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11087,1,20,9999,99,1,208,98,98,1,999,99,4,4,99
11088,1,15,9999,99,1,260,98,98,1,999,99,5,20,99
11089,1,19,9999,99,3,993,98,98,93,993,93,93,93,93
11090,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11091,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11092,1,13,9999,99,1,364,98,98,1,999,99,7,30,99
11093,1,14,9999,99,1,72,98,98,2,999,6,99,4,99
11094,1,16,9999,99,3,993,98,98,93,993,93,93,93,93
11095,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11096,1,19,9999,99,3,993,98,98,93,993,93,93,93,93
11097,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11098,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11099,1,20,9999,99,1,364,98,98,1,999,99,7,30,99
11100,1,13,9999,99,3,993,98,98,93,993,93,93,93,93
11101,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11102,1,14,9999,99,3,993,98,98,93,993,93,93,93,93
11103,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11104,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11105,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11106,1,19,2020,1,1,1,98,98,3,1,99,99,1,99
11107,1,22,9999,99,1,360,98,98,2,999,30,99,30,99
11108,1,15,9999,99,3,993,98,98,93,993,93,93,93,93
11109,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11110,1,20,9999,99,3,993,98,98,93,993,93,93,93,93
11111,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11112,1,21,9999,99,3,993,98,98,93,993,93,93,93,93
11113,1,12,9999,99,2,997,98,98,97,997,97,97,93,93
11114,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11115,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11116,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11117,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11118,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11119,1,12,9999,99,3,993,98,98,93,993,93,93,93,93
11120,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11121,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11122,1,22,9999,99,1,240,98,98,2,999,20,99,20,99
11123,1,14,9999,99,1,312,98,98,1,999,99,6,25,99
11124,1,17,9999,99,3,993,98,98,93,993,93,93,93,93
11125,1,36,9999,99,3,993,98,98,93,993,93,93,93,93
11126,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11127,1,13,9999,99,3,993,98,98,93,993,93,93,93,93
11128,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11129,1,15,9999,99,1,260,98,98,1,999,99,5,25,99
11130,1,16,9999,99,2,7,98,98,3,7,99,99,93,93
11131,1,15,9999,99,3,993,98,98,93,993,93,93,93,93
11132,1,19,9999,99,3,993,98,98,93,993,93,93,93,93
11133,1,21,9999,99,3,993,98,98,93,993,93,93,93,93
11134,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11135,1,16,2018,9,1,24,98,98,2,999,2,99,2,99
11136,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11137,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11138,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11139,1,18,9999,99,3,993,98,98,93,993,93,93,93,93
11140,1,18,9999,99,3,993,98,98,93,993,93,93,93,93
11141,1,17,9999,99,3,993,98,98,93,993,93,93,93,93
11142,1,17,9999,99,2,2,98,98,3,2,99,99,93,93
11143,1,19,9999,99,3,993,98,98,93,993,93,93,93,93
11144,1,16,9999,99,3,993,98,98,93,993,93,93,93,93
11145,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11146,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11147,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11148,1,16,9999,99,3,993,98,98,93,993,93,93,93,93
11149,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11150,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11151,1,15,9999,99,1,260,98,98,1,999,99,5,2,99
11152,1,21,9999,99,2,60,98,98,2,999,5,99,93,93
11153,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11154,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11155,1,18,9999,99,2,8,98,98,3,8,99,99,93,93
11156,1,6,9999,99,3,993,98,98,93,993,93,93,93,93
11157,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11158,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11159,1,9,9999,99,1,364,98,98,1,999,99,7,30,99
11160,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11161,1,18,2019,7,2,3,98,98,3,3,99,99,93,93
11162,1,5,9999,99,1,260,98,98,1,999,99,5,7,99
11163,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11164,1,11,9999,99,2,72,98,98,2,999,6,99,93,93
11165,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11166,1,17,9999,99,3,993,98,98,93,993,93,93,93,93
11167,1,19,9999,99,3,993,98,98,93,993,93,93,93,93
11168,1,18,9999,99,1,15,98,98,3,15,99,99,3,99
11169,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11170,1,11,9999,99,3,993,98,98,93,993,93,93,93,93
11171,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11172,1,18,9999,99,3,993,98,98,93,993,93,93,93,93
11173,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11174,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11175,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11176,1,19,9999,99,3,993,98,98,93,993,93,93,93,93
11177,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11178,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11179,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11180,1,11,9999,99,3,993,98,98,93,993,93,93,93,93
11181,1,32,9999,99,3,993,98,98,93,993,93,93,93,93
11182,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11183,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11184,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11185,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11186,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11187,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11188,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11189,1,22,9999,99,3,993,98,98,93,993,93,93,93,93
11190,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11191,1,18,2019,6,1,63,98,1,1,999,99,2,6,99
11192,1,29,9999,99,1,60,98,98,2,999,5,99,4,99
11193,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11194,1,15,9999,99,3,993,98,98,93,993,93,93,93,93
11195,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11196,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11197,1,16,9999,99,3,993,98,98,93,993,93,93,93,93
11198,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11199,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11200,1,22,9999,99,3,993,98,98,93,993,93,93,93,93
11201,1,18,9999,99,3,993,98,98,93,993,93,93,93,93
11202,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11203,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11204,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11205,1,18,9999,99,3,993,98,98,93,993,93,93,93,93
11206,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11207,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11208,1,16,9999,99,3,993,98,98,93,993,93,93,93,93
11209,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11210,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11211,1,15,9999,99,2,8,98,98,3,8,99,99,93,93
11212,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11213,1,12,9999,99,1,156,98,98,1,999,99,3,30,99
11214,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11215,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11216,1,15,9999,99,3,993,98,98,93,993,93,93,93,93
11217,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11218,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11219,1,18,9999,99,1,342,2,98,1,999,99,7,7,99
11220,1,15,9999,99,3,993,98,98,93,993,93,93,93,93
11221,1,16,9999,99,2,72,98,98,2,999,6,99,93,93
11222,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11223,1,18,9999,99,2,120,98,98,2,999,10,99,93,93
11224,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11225,1,15,9999,99,1,364,98,98,1,999,99,7,30,99
11226,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11227,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11228,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11229,1,25,9999,99,3,993,98,98,93,993,93,93,93,93
11230,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11231,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11232,1,16,9999,99,3,993,98,98,93,993,93,93,93,93
11233,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11234,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11235,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11236,1,14,9999,99,3,993,98,98,93,993,93,93,93,93
11237,1,40,9999,99,3,993,98,98,93,993,93,93,93,93
11238,1,20,9999,99,3,993,98,98,93,993,93,93,93,93
11239,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11240,1,18,9999,99,3,993,98,98,93,993,93,93,93,93
11241,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11242,1,12,9999,99,3,993,98,98,93,993,93,93,93,93
11243,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11244,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11245,1,19,9999,99,3,993,98,98,93,993,93,93,93,93
11246,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11247,1,16,9999,99,1,364,98,98,1,999,99,7,30,99
11248,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11249,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11250,1,14,9999,99,3,993,98,98,93,993,93,93,93,93
11251,1,16,9999,99,2,3,98,98,3,3,99,99,93,93
11252,1,14,9999,99,1,350,98,98,3,350,99,99,29,99
11253,1,13,9999,99,3,993,98,98,93,993,93,93,93,93
11254,1,17,2020,4,2,8,98,98,3,8,99,99,93,93
11255,1,16,9999,99,1,156,98,98,1,999,99,3,18,99
11256,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11257,1,26,9999,99,2,52,98,98,1,999,99,1,93,93
11258,1,18,9999,99,3,993,98,98,93,993,93,93,93,93
11259,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11260,1,18,9999,99,1,4,98,98,3,4,99,99,1,99
11261,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11262,1,18,9999,99,3,993,98,98,93,993,93,93,93,93
11263,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11264,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11265,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11266,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11267,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11268,1,21,9999,99,3,993,98,98,93,993,93,93,93,93
11269,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11270,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11271,1,17,9999,99,1,52,98,98,1,999,99,1,9,99
11272,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11273,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11274,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11275,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11276,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11277,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11278,1,15,9999,99,1,156,98,98,1,999,99,3,7,99
11279,1,18,9999,99,1,104,98,98,1,999,99,2,6,99
11280,1,18,9999,99,3,993,98,98,93,993,93,93,93,93
11281,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11282,1,16,9999,99,1,12,98,98,2,999,1,99,2,99
11283,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11284,1,19,9999,99,3,993,98,98,93,993,93,93,93,93
11285,1,16,9999,99,1,30,98,98,3,30,99,99,10,99
11286,1,33,9999,99,3,993,98,98,93,993,93,93,93,93
11287,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11288,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11289,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11290,1,16,9985,85,9,998,98,98,98,998,98,98,98,98
11291,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11292,1,16,9999,99,1,364,98,98,1,999,99,7,30,99
11293,1,23,9999,99,2,2,98,98,13,2,99,99,93,93
11294,1,14,9999,99,1,360,98,98,2,999,30,99,30,99
11295,1,13,9999,99,3,993,98,98,93,993,93,93,93,93
11296,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11297,1,21,9999,99,3,993,98,98,93,993,93,93,93,93
11298,1,18,9999,99,2,1,98,98,3,1,99,99,93,93
11299,1,20,9999,99,2,3,98,98,3,3,99,99,93,93
11300,1,14,9999,99,1,208,98,98,1,999,99,4,18,99
11301,1,16,9999,99,1,156,98,98,1,999,99,3,12,99
11302,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11303,1,16,9999,99,3,993,98,98,93,993,93,93,93,93
11304,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11305,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11306,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11307,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11308,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11309,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11310,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11311,1,22,9999,99,3,993,98,98,93,993,93,93,93,93
11312,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11313,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11314,1,18,9999,99,3,993,98,98,93,993,93,93,93,93
11315,1,17,9999,99,2,1,98,98,3,1,99,99,93,93
11316,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11317,1,17,9999,99,2,12,98,98,2,999,1,99,93,93
11318,1,17,9999,99,3,993,98,98,93,993,93,93,93,93
11319,1,18,2019,12,1,1,98,98,3,1,99,99,1,99
11320,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11321,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11322,1,23,9999,99,1,65,98,98,3,65,99,99,6,99
11323,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11324,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11325,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11326,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11327,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11328,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11329,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11330,1,16,9999,99,2,60,98,98,2,999,5,99,93,93
11331,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11332,1,16,9999,99,3,993,98,98,93,993,93,93,93,93
11333,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11334,1,32,9999,99,3,993,98,98,93,993,93,93,93,93
11335,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11336,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11337,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11338,1,17,9999,99,1,2,98,98,3,2,99,99,1,99
11339,1,19,9999,99,3,993,98,98,93,993,93,93,93,93
11340,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11341,1,16,9999,99,1,364,98,98,1,999,99,7,30,99
11342,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11343,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11344,1,18,9999,99,3,993,98,98,93,993,93,93,93,93
11345,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11346,1,16,9999,99,1,52,98,98,1,999,99,1,1,99
11347,1,18,9999,99,3,993,98,98,93,993,93,93,93,93
11348,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11349,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11350,1,15,9999,99,3,993,98,98,93,993,93,93,93,93
11351,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
11352,1,22,9999,99,8,1,98,98,3,1,99,99,85,98
11353,1,15,2019,6,2,5,98,98,3,5,99,99,93,93
11354,2,991,9991,91,91,991,98,98,91,991,91,91,91,91
